,domain,url,urlType,R_norm_full_text_Flesch_reading_ease,R_norm_full_text_Flesch_kincaid_grade,R_norm_full_text_smog,R_norm_full_text_gunning_fog,R_norm_full_text_words_per_sentence,R_norm_full_text_capitalized_words,R_norm_full_text_lexicon,R_norm_full_text_urls_counts,R_norm_full_text_long_words,R_norm_full_text_syllables,R_norm_full_text_stop_words,R_norm_full_text_sentences,R_norm_full_text_linsear_write,R_norm_full_text_automated_readability,R_norm_full_text_characters_total,R_norm_full_text_coleman_liax,R_norm_full_text_difficult_words,R_norm_full_text_words_total
1558,edition.cnn.com,http://edition.cnn.com/2016/11/21/asia/south-korea-protests-park/index.html,Reliable,0.498049415,0.2109375,0.647940075,0.352245804,0.473946785,0.582352941,0.676756757,0,0.577863578,0.591267998,0.006600141,0.573529412,0.16,0.140495868,0.604305484,0.495041322,0.474358974,0.697493518
1559,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/political-conversations-thanksgiving_us_582c8625e4b030997bbcb70a,Reliable,0.650195059,0.1640625,0.543071161,0.377230404,0.300696223,0.202941176,0.456216216,0,0.409266409,0.394333488,0.01651276,0.492647059,0.108888889,0.100550964,0.420041005,0.561157025,0.366666667,0.477095938
1560,people.com,http://people.com/movies/nicole-kidman-lion-adoptive-mother-pen/,Reliable,0.54154024,0.21875,0.505617978,0.58728646,0.932173295,0.164705882,0.178378378,0,0.142857143,0.158848119,0.058450761,0.088235294,0.208888889,0.133608815,0.157355202,0.351239669,0.151282051,0.19792567
1561,www.ndtv.com,http://www.ndtv.com/world-news/alarm-over-proposed-philippine-law-to-jail-9-year-olds-1628220,Reliable,0.477965612,0.9453125,0,0.555132997,0.591264205,0.170588235,0.296216216,0,0.256113256,0.257315374,0.034387973,0.205882353,0.353333333,1,0.28293183,0.81322314,0.256410256,0.300777874
1562,www.cbssports.com,http://www.cbssports.com/mlb/news/mlb-hot-stove-mariners-reportedly-checked-in-on-pirates-andrew-mccutchen/,Reliable,0.711313394,0.15625,0.441947566,0.419878167,0.655184659,0.029411765,0.147027027,0,0.111969112,0.117045982,0.078186291,0.088235294,0.2,0.104683196,0.128139416,0.341322314,0.105128205,0.15298185
1563,indianexpress.com,http://indianexpress.com/article/india/india-news-india/india-successfully-conducts-twin-trial-of-prithvi-11-missile-4386998/,Reliable,0.45845976,0.4875,1,0.603489622,0.70413961,0.070588235,0.20972973,0,0.191763192,0.187645146,0.052651608,0.125,0.426666667,0.486225895,0.200794464,0.832231405,0.187179487,0.216076059
1564,bleacherreport.com,http://bleacherreport.com/articles/2676191-are-we-entering-the-greatest-era-of-michigan-ohio-state-rivalry,Reliable,0.746857391,0.1828125,0.531835206,0.503926892,0.449082168,0.058823529,0.082162162,0,0.069498069,0.070599164,0.128379804,0.066176471,0.156666667,0.119834711,0.073039467,0.399173554,0.082051282,0.094209162
1565,www.wsj.com,http://www.wsj.com/articles/letter-donald-trumps-grandfather-wrote-pleading-to-stay-in-germany-surfaces-1479746306,Reliable,0.609016038,0.134375,0.445692884,0.78811326,0.539772727,0.05,0.041081081,0,0.042471042,0.035299582,0.265673825,0.014705882,0.111111111,0.123966942,0.040748334,0.666942149,0.051282051,0.040622299
1566,www.bloomberg.com,https://www.bloomberg.com/view/articles/2016-11-21/policies-for-populists-that-won-t-destroy-growth,Reliable,0.188845543,0.2875,0.771535581,0.867525587,0.850497159,0.135294118,0.59027027,0,0.592020592,0.561077566,0.010744732,0.323529412,0.12,0.242424242,0.588544336,0.970247934,0.630769231,0.585133967
1567,www.cnbc.com,http://www.cnbc.com/2016/11/21/bet-founder-after-meeting-with-trump-says-blacks-should-give-president-elect-a-shot.html,Reliable,0.580407456,0.315625,0.719101124,0.441874562,0.706353306,0.317647059,0.290810811,0,0.245817246,0.274965165,0.027760141,0.213235294,0.373333333,0.254820937,0.286135315,0.740495868,0.241025641,0.349178911
1568,www.washingtonpost.com,https://www.washingtonpost.com/national/health-science/a-persistent-headache-turned-out-to-be-something-ominous/2016/11/18/26fd9f96-9569-11e6-bc79-af1cd3d2984b_story.html,Reliable,0.842652796,0.3125,0.68164794,0.412915404,0.602678571,0.055882353,0.237837838,0,0.207207207,0.19182536,0.040862384,0.176470588,0.373333333,0.29338843,0.213608406,0.520661157,0.184615385,0.264477096
1569,www.chron.com,http://www.chron.com/sports/texans/article/Raiders-rookie-Karl-Joseph-off-to-fast-start-10627595.php,Reliable,0.753359341,0.19375,0.486891386,0.276315927,0.410917208,0.223529412,0.193513514,0,0.148005148,0.155132373,0.05448097,0.176470588,0.123333333,0.128099174,0.161968221,0.22231405,0.130769231,0.210025929
1570,www.yahoo.com,https://www.yahoo.com/news/ex-pm-blair-eyes-vacant-centre-british-politics-140615718.html?ref=gs,Reliable,0.58994365,0.2375,0.595505618,0.444697745,0.650826446,0.088235294,0.201081081,0,0.177606178,0.176033442,0.052907073,0.132352941,0.173333333,0.17630854,0.185417734,0.55785124,0.153846154,0.215211755
1571,www.nba.com,http://www.nba.com/video/2016/11/20/0021600195-ind-okc-play-7,Reliable,0.94639503,0,0,0.168073703,0,0,0,0,0,0,1,0,0,0,0,0.165289256,0,0
1572,www.theguardian.com,https://www.theguardian.com/world/2016/nov/21/mexican-music-school-vicente-guerrero-edge-of-a-rubbish-dump,Reliable,0.574338968,0.18125,0.561797753,0.476636774,0.741477273,0.288235294,0.669189189,0,0.615186615,0.547143521,0.007523376,0.411764706,0.42,0.134986226,0.608534085,0.576859504,0.476923077,0.668971478
1573,www.cbssports.com,http://www.cbssports.com/college-football/news/cbs-sports-128-rankings-pac-12-south-hopefuls-in-the-top-10/,Reliable,0.81621153,0.2125,0.584269663,0.311838728,0.756392045,0.073529412,0.165405405,0,0.114543115,0.122619601,0.069863246,0.088235294,0.226666667,0.165289256,0.135699641,0.24214876,0.08974359,0.16940363
1574,www.nydailynews.com,http://www.nydailynews.com/news/national/thousands-airport-fast-food-workers-u-s-plan-strike-article-1.2882236,Reliable,0.539372923,0.353125,0.794007491,0.470263951,0.944602273,0.144117647,0.292972973,0,0.248391248,0.254993033,0.033319622,0.147058824,0.34,0.312672176,0.272936955,0.611570248,0.194871795,0.307692308
1575,www.sfgate.com,http://www.sfgate.com/warriors/article/Steph-Curry-hospital-BrodyStrong-cancer-patient-10628054.php,Reliable,0.770842364,0.1203125,0.453183521,0.000750834,0.309253247,0.923529412,0.962162162,0,0.806949807,0.721783558,0.000505823,1,0.045714286,0.060606061,0.788698104,0.192561983,0.366666667,0.968020743
1576,www.yahoo.com,https://www.yahoo.com/news/steven-van-zandt-calls-hamilton-201824853.html,Reliable,0.777199827,0.215625,0.5917603,0.209760299,0.273042929,0.297058824,0.318918919,0,0.27027027,0.262424524,0.028384915,0.367647059,0.091111111,0.155647383,0.282162993,0.395041322,0.207692308,0.343993086
1577,www.washingtonpost.com,https://www.washingtonpost.com/local/water-main-breaks-on-connecticut-avenue/2016/11/20/99cfb8d2-af9b-11e6-840f-e3ebab6bcdd3_story.html,Reliable,0.417858691,0.1203125,0.513108614,0.534252286,0.230113636,0.014705882,0.051891892,0,0.041184041,0.04598235,0.238331893,0.044117647,0.066666667,0.039944904,0.044079959,0.301652893,0.048717949,0.046672429
1578,bleacherreport.com,http://bleacherreport.com/articles/2677324-kirk-cousins-redskins-showing-signs-of-another-late-season-playoff-surge,Reliable,0.822280017,0.2328125,0.632958801,0.316235887,0.720726285,0.129411765,0.223783784,0,0.168597169,0.163028333,0.045784922,0.139705882,0.393333333,0.20523416,0.190030753,0.357024793,0.133333333,0.242005186
1579,indianexpress.com,http://indianexpress.com/article/education/demonetisation-government-teachers-seek-salary-in-cash-4388358/,Reliable,0.431296055,0.2484375,0.68164794,0.447289745,0.862106643,0.023529412,0.149189189,0,0.123552124,0.130980028,0.080653232,0.066176471,0.18,0.196969697,0.138903127,0.649586777,0.094871795,0.148660328
1580,indianexpress.com,http://indianexpress.com/article/india/india-news-india/assam-rifles-enters-memorandum-of-agreement-with-premier-kohima-hospital-4388218/,Reliable,0.216876174,0.290625,0.760299625,0.638621647,0.687905844,0.152941176,0.137297297,0,0.138996139,0.140269392,0.088306357,0.073529412,0.213333333,0.20523416,0.133393132,0.831404959,0.125641026,0.136560069
1581,indianexpress.com,http://indianexpress.com/article/entertainment/bollywood/varun-dhawan-to-romance-taapsee-pannu-jacqueline-fernandez-in-judwaa-2-4386992/,Reliable,0.57358871,0.218978102,0.530120482,0.315001713,0.294651469,0.282392027,0.134930643,0,0.14874552,0.119063325,0.106842219,0.115384615,0.278778779,0.320916905,0.132053126,0.566499373,0.119480519,0.123893805
1582,indianexpress.com,http://indianexpress.com/article/world/world-news/chinese-solar-firm-to-build-plant-in-chernobyl-exclusion-zone-4387191/,Reliable,0.360743088,0.423357664,0.706827309,0.618104684,0.734661072,0.109634551,0.153846154,0,0.150537634,0.155343008,0.085689237,0.081730769,0.295295295,0.432664756,0.15176381,0.578419072,0.184415584,0.152900688
1583,indianexpress.com,http://indianexpress.com/article/india/india-news-india/pakistan-manohar-parrikar-ceasefire-violation-bsf-4388678/,Reliable,0.419498848,0.284671533,0.534136546,0.474273803,0.450448368,0.096345515,0.049180328,0,0.04390681,0.049802111,0.242663049,0.033653846,0.105355355,0.266475645,0.048219271,0.562735257,0.054545455,0.050147493
1584,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/the-snowy-day-amazon_us_5833452ae4b030997bc0a9bf,Reliable,0.476526498,0.229927007,0.530120482,0.398541437,0.174697155,0.305647841,0.153846154,0,0.146057348,0.137532982,0.092337947,0.163461538,0.09984985,0.29512894,0.144911598,0.512547051,0.176623377,0.142576205
1585,abcnews.go.com,http://abcnews.go.com/Politics/wireStory/ap-top-25-heat-check-big-ten-back-43685321,Reliable,1,0.032846715,0.37751004,0.011021606,0,0.315614618,0.141235813,0,0.093189964,0.122361478,0.077228234,0.278846154,0,0,0.120801963,0,0.106493506,0.168141593
1586,abcnews.go.com,http://abcnews.go.com/Business/wireStory/markets-now-stocks-climb-oil-prices-rise-43689978,Reliable,0.587989631,0.102189781,0.449799197,0.32601229,0.225158556,0.046511628,0.056116015,0,0.050179211,0.043865435,0.238923905,0.052884615,0.134534535,0.143266476,0.046611962,0.253450439,0.049350649,0.051130777
1587,www.reuters.com,http://www.reuters.com/article/hanjin-shipping-debt-idUSS6N1CT004,Reliable,0.372551843,0.397810219,0.65060241,0.699847828,0.67745141,0.093023256,0.054224464,0,0.04390681,0.053430079,0.235290836,0.024038462,0.295295295,0.35530086,0.049065223,0.425345044,0.072727273,0.052114061
1588,www.nytimes.com,http://www.nytimes.com/2016/11/21/briefing/tuesday-asia-briefing.html,Reliable,0.438796083,0.277372263,0.570281124,0.606641937,0.357291459,0.398671096,0.221941992,0,0.233870968,0.218997361,0.055450204,0.192307692,0.110860861,0.309455587,0.224600288,0.595984944,0.335064935,0.223697148
1589,www.nytimes.com,http://www.nytimes.com/2016/11/21/opinion/violence-in-prison.html,Reliable,0.450172811,0.328467153,0.658634538,0.621868478,0.302223336,0.07641196,0.057377049,0,0.053763441,0.05474934,0.228325365,0.048076923,0.231981982,0.320916905,0.05388715,0.523212045,0.085714286,0.054080629
1590,newsinfo.inquirer.net,http://newsinfo.inquirer.net/846570/comelec-commissioners-want-intel-fund-removed-from-2017-budget,Reliable,0,0.445255474,0.694779116,0.734452189,0.711880754,0.089700997,0.096469105,0,0.094086022,0.105870712,0.152327106,0.043269231,0.167567568,0.438395415,0.101175873,0.771016311,0.124675325,0.086037365
1591,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/the-beautiful-story-of-the-day-these-parents-adopted-their-new-baby_us_58334b90e4b030997bc0b3f4,Reliable,0.591589862,0.321167883,0.554216867,0.24955037,0.207849341,0.189368771,0.179697352,0,0.174731183,0.170844327,0.068581109,0.201923077,0.094344344,0.35243553,0.173250994,0.486825596,0.174025974,0.186823992
1592,www.yahoo.com,https://www.yahoo.com/news/energy-companies-lead-us-stocks-higher-oil-prices-150713996--finance.html?ref=gs,Reliable,0.574164747,0.222627737,0.493975904,0.32780213,0.292263943,0.342192691,0.339218159,0.5,0.335125448,0.328496042,0.029885466,0.336538462,0.039977477,0.220630372,0.334912444,0.405897114,0.366233766,0.354473943
1593,www.usatoday.com,http://www.usatoday.com/story/news/politics/elections/2016/11/21/election-results-electoral-popular-votes-trump-clinton/94214826/,Reliable,0.457229263,0.237226277,0.550200803,0.356569175,0.268599113,0.315614618,0.273644388,0,0.286738351,0.275725594,0.043859871,0.264423077,0.060918061,0.249283668,0.273073344,0.522584693,0.296103896,0.269419862
1594,www.latimes.com,http://www.latimes.com/local/lanow/la-me-ln-dennis-rodman-charged-20161121-story.html,Reliable,0.379464286,0.379562044,0.634538153,0.52506833,0.644471723,0.255813953,0.171500631,0,0.187275986,0.169525066,0.076482689,0.100961538,0.207207207,0.386819484,0.167160139,0.559598494,0.187012987,0.169616519
1595,www.washingtonpost.com,https://www.washingtonpost.com/news/fancy-stats/wp/2016/11/21/role-players-have-the-hawks-flying-a-little-higher/,Reliable,0.527937788,0.266423358,0.550200803,0.466810207,0.515113509,0.302325581,0.289407314,0,0.272401434,0.267480211,0.040682383,0.201923077,0.262262262,0.309455587,0.282801793,0.508155583,0.316883117,0.285152409
1596,uk.reuters.com,http://uk.reuters.com/article/uk-eu-presidents-idUKKBN13G1NE,Reliable,0.415178571,0.394160584,0.690763052,0.54365713,0.471328365,0.279069767,0.159520807,0,0.150537634,0.154023747,0.08251875,0.115384615,0.300800801,0.438395415,0.162761188,0.664993726,0.202597403,0.158308751
1597,www.theguardian.com,https://www.theguardian.com/music/video/2016/nov/21/green-day-protest-at-amas-no-trump-no-kkk-no-fascist-usa-video,Reliable,0.802131336,0.270072993,0,0.140815611,0.367846183,0.063122924,0.022698613,0,0.005376344,0.012862797,0.433454066,0.014423077,0.269144144,0.257879656,0.013281448,0.061480552,0,0.021632252
1598,www.washingtonpost.com,https://www.washingtonpost.com/world/asia_pacific/pakistan-says-indian-fire-kills-4-civilians-in-kashmir/2016/11/21/510b2ac4-b003-11e6-bc2d-19b3d759cfe7_story.html,Reliable,0.359158986,0.229927007,0.510040161,0.789862504,0.153309952,0.046511628,0.034047919,0,0.034946237,0.035620053,0.342411331,0.038461538,0.094344344,0.272206304,0.035529989,0.729611041,0.07012987,0.031465093
1599,www.reuters.com,http://www.reuters.com/article/us-eu-presidents-idUSKBN13G1K9,Reliable,0.397609447,0.427007299,0.722891566,0.579641668,0.556839982,0.26910299,0.155737705,0,0.149641577,0.150725594,0.084804738,0.100961538,0.496246246,0.478510029,0.15971576,0.698243413,0.197402597,0.154375615
1600,www.npr.org,http://www.npr.org/2016/11/21/502857118/novelist-zadie-smith-on-historical-nostalgia-and-the-nature-of-talent,Reliable,0.444556452,0.631386861,0.771084337,0.378598103,0.329482057,0.299003322,0.350567465,0,0.359318996,0.354551451,0.03013596,0.317307692,0.147747748,0.661891117,0.356399628,0.626097867,0.387012987,0.352507375
1601,people.com,http://people.com/crime/san-antonio-officer-fatally-shot-while-writing-a-ticket-manhunt-for-suspect-ongoing/,Reliable,0.278657834,0.266423358,0.602409639,0.627891172,0.542705831,0.199335548,0.163934426,0,0.160394265,0.163918206,0.086287473,0.100961538,0.24024024,0.269340974,0.159631165,0.537641154,0.21038961,0.151917404
1602,www.washingtonpost.com,https://www.washingtonpost.com/news/get-there/wp/2016/11/21/americans-are-falling-short-on-their-own-retirement-savings-goals/,Reliable,0.453341014,0.419708029,0.686746988,0.37857351,0.286950168,0.22923588,0.380201765,0,0.369175627,0.378627968,0.027801707,0.355769231,0.512762763,0.429799427,0.37526436,0.570890841,0.420779221,0.371681416
1603,www.huffingtonpost.com,http://www.huffingtonpost.com/tom-engelhardt/a-postelection-fever-dream_b_13128740.html,Reliable,0.30889977,0.616788321,0.855421687,0.710761276,0.396114486,0.172757475,0.179066835,0,0.199820789,0.204155673,0.069839621,0.149038462,0.361361361,0.584527221,0.19541494,0.796737767,0.306493506,0.18387414
1604,bleacherreport.com,http://bleacherreport.com/articles/2677428-earl-thomas-injury-updates-on-seahawks-stars-hamstring-and-return,Reliable,0.589861751,0.149635036,0.421686747,0.680039013,0.216408843,0.053156146,0.015132409,0,0.01344086,0.010883905,0.539077864,0.014423077,0.108108108,0.226361032,0.012350901,0.486198243,0.028571429,0.01425762
1605,www.wsj.com,http://www.wsj.com/articles/top-colleges-in-the-midwest-for-student-engagement-1479395211,Reliable,0.358006912,0.291970803,0.570281124,0.511727595,0.159199182,0.106312292,0.03593947,0,0.034946237,0.033970976,0.338815143,0.038461538,0.180367868,0.35530086,0.036375941,0.708281054,0.046753247,0.031956735
1606,www.yahoo.com,https://www.yahoo.com/news/nearly-one-million-syrians-living-under-siege-un-161319315.html,Reliable,0.173531106,0.613138686,0.843373494,0.685163553,0.461512982,0.126245847,0.091424968,0,0.106630824,0.107189974,0.139630684,0.067307692,0.463213213,0.564469914,0.097622875,0.756587202,0.148051948,0.09439528
1607,www.theguardian.com,https://www.theguardian.com/environment/2016/nov/22/australia-failing-to-protect-great-barrier-reef-from-shipping-disasters-say-lawyers,Reliable,0.255184332,0.697080292,0.883534137,0.658161265,0.656374166,0.282392027,0.29445145,0,0.3109319,0.297823219,0.043755304,0.163461538,0.215465465,0.756446991,0.303020049,0.760351317,0.366233766,0.269911504
1608,www.sfgate.com,http://www.sfgate.com/news/texas/article/San-Antonio-police-officer-fatally-shot-while-10627283.php,Reliable,0.455069124,0.229927007,0.542168675,0,0.279002944,0.830564784,0.503783102,0,0.478494624,0.49439314,0.016602842,0.485576923,0.127377377,0.180515759,0.471110735,0.35131744,0.225974026,0.500491642
1609,www.wsj.com,http://www.wsj.com/articles/moscow-reaching-out-to-trumps-team-to-discuss-syria-interfax-reports-1479403508,Reliable,0.466733871,0.145985401,0.43373494,0.673961194,0.222017634,0.106312292,0.026481715,0,0.022401434,0.023746702,0.411735437,0.024038462,0.07012012,0.194842407,0.024278826,0.493099122,0.044155844,0.02359882
1610,www.theguardian.com,https://www.theguardian.com/science/2016/nov/21/cocaine-roadside-test-developed-in-effort-to-reduce-drug-driving,Reliable,0.271025346,0.587591241,0.722891566,0.65521063,0.579297579,0.026578073,0.114123581,0,0.119175627,0.115435356,0.121322728,0.067307692,0.198948949,0.607449857,0.112257846,0.640526976,0.153246753,0.109144543
1611,www.yahoo.com,https://www.yahoo.com/news/pole-sentenced-10-months-prison-burning-effigy-jew-153342712.html,Reliable,0.586117512,0.45620438,0.65060241,0.536748134,0.233966796,0.11627907,0.085119798,0,0.094982079,0.085092348,0.147617812,0.091346154,0.19481982,0.489971347,0.086033331,0.62923463,0.12987013,0.088987217
1612,www.businessinsider.com,http://www.businessinsider.com/r-bolivia-declares-state-of-emergency-due-to-drought-water-shortage-2016-11,Reliable,0.273185484,0.496350365,0.714859438,0.722648363,0.569089581,0.106312292,0.093947037,0,0.107526882,0.093007916,0.150727723,0.052884615,0.28978979,0.550143266,0.096353946,0.709535759,0.135064935,0.087020649
1613,www.huffingtonpost.com,http://www.huffingtonpost.com/2016/10/30/michael-phelps-shares-wedding-photos_n_12718614.html,Reliable,0.571572581,0.339416058,0.542168675,0.40016425,0.30416484,0.215946844,0.117276166,0.25,0.10125448,0.102902375,0.114652755,0.105769231,0.446696697,0.40974212,0.111242704,0.469259724,0.12987013,0.11553589
1614,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/donald-trump-network-anchors-meeting_us_583333f6e4b058ce7aac3fc0,Reliable,0.431739631,0.50729927,0.722891566,0.568746361,0.391823762,0.378737542,0.16519546,0,0.163082437,0.166556728,0.078497531,0.134615385,0.160960961,0.564469914,0.170459352,0.698243413,0.231168831,0.165683382
1615,people.com,http://people.com/babies/gisele-bundchen-diy-beekeeping-with-her-kids/,Reliable,0.461837558,0.50729927,0.702811245,0.362507043,0.246065322,0.15282392,0.211223203,0,0.198028674,0.205804749,0.060357367,0.211538462,0.454954955,0.501432665,0.204297437,0.527603513,0.233766234,0.208456244
1616,www.wsj.com,http://www.wsj.com/articles/an-exclusive-look-at-jason-wus-tribeca-apartment-1479743004?mod=WSJ_GoogleNews,Reliable,0.868087558,0,0.321285141,0.273027165,0.048662867,0.033222591,0.025220681,0,0.015232975,0.01682058,0.387363681,0.043269231,0.01018876,0.071633238,0.020302851,0.255332497,0.023376623,0.02605703
1617,www.cbssports.com,http://www.cbssports.com/nfl/news/what-dak-prescott-does-with-a-cup-during-a-game-could-reveal-about-his-character/,Reliable,0.59187788,0.299270073,0.578313253,0.278418676,0.206313021,0.106312292,0.121059269,0,0.112007168,0.104551451,0.119199659,0.120192308,0.137837838,0.35243553,0.112596227,0.464868256,0.106493506,0.111111111
1618,www.ndtv.com,http://www.ndtv.com/delhi-news/chikungunya-cases-fall-in-delhi-dengue-crosses-4000-mark-1628446,Reliable,0.293346774,0.923357664,1,0.314440945,0.471328365,0.086378738,0.139974779,0,0.150537634,0.143139842,0.099139787,0.096153846,0.300800801,0.905444126,0.138482362,0.629861982,0.109090909,0.133235005
1619,www.nytimes.com,http://www.nytimes.com/2016/11/21/arts/music/a-tribe-called-quest-billboard-chart.html,Reliable,0.651353687,0.288321168,0.574297189,0.55832436,0.50784159,0.15282392,0.072509458,0,0.063620072,0.067282322,0.161698364,0.052884615,0.165915916,0.320916905,0.069452669,0.446675031,0.101298701,0.080629302
1620,www.nytimes.com,http://www.nytimes.com/2016/11/21/insider/into-the-dead-zone-a-sports-writer-heads-for-obits.html,Reliable,0.529809908,0.441605839,0.674698795,0.590290423,0.506186239,0.205980066,0.220680958,0,0.226702509,0.214709763,0.055450204,0.158653846,0.124624625,0.464183381,0.221216479,0.614805521,0.301298701,0.223697148
1621,www.sfgate.com,http://www.sfgate.com/news/article/U-S-Holocaust-Museum-condemns-white-10628789.php,Reliable,0.337125576,0.416058394,0.646586345,0.522993553,0.26008425,0.415282392,0.191677175,0,0.205197133,0.221635884,0.062084869,0.201923077,0.075075075,0.383954155,0.209796126,0.7195734,0.288311688,0.203539823
1622,bleacherreport.com,http://bleacherreport.com/articles/2677485-pistons-reportedly-to-leave-palace-of-auburn-hills-for-little-caesars-arena,Reliable,0.420074885,0.240875912,0.510040161,0.579322216,0.447771445,0.372093023,0.137452711,0,0.152329749,0.129287599,0.102263203,0.096153846,0.09984985,0.312320917,0.136875053,0.621079046,0.176623377,0.129301868
1623,bleacherreport.com,http://bleacherreport.com/articles/2677489-golden-state-warriors-vs-indiana-pacers-live-score-highlights-and-reaction,Reliable,0.656394009,0.164233577,0.365461847,0.398939685,0.483559842,0.15282392,0.058007566,0,0.056451613,0.056068602,0.194710751,0.043269231,0.042042042,0.163323782,0.056932578,0.398368883,0.05974026,0.065388397
1624,www.chron.com,http://www.chron.com/sports/dynamo/article/U-S-Soccer-fires-Jurgen-Klinsmann-10628515.php,Reliable,0.434907834,0.361313869,0.642570281,0.448070229,0.375922841,0.348837209,0.164564943,0,0.14874552,0.15171504,0.086892707,0.125,0.190690691,0.35530086,0.150410287,0.443538269,0.176623377,0.15093412
1625,www.yahoo.com,https://www.yahoo.com/news/andy-murray-officialised-world-number-one-092032847--ten.html?ref=gs,Reliable,0.973934332,0.051094891,0.313253012,0.065433448,0.126219494,0.249169435,0.136822194,0,0.110215054,0.114775726,0.083363887,0.197115385,0.170045045,0.025787966,0.118602487,0.026348808,0.098701299,0.156833825
1626,www.ndtv.com,http://www.ndtv.com/delhi-news/20-year-old-man-allegedly-stoned-to-death-in-northwest-delhi-1628452,Reliable,0.601238479,0.350364964,0.602409639,0.313878118,0.160881819,0.093023256,0.041614124,0,0.040322581,0.033970976,0.287085361,0.048076923,0.270520521,0.438395415,0.038406226,0.574654956,0.038961039,0.040314651
1627,www.nydailynews.com,http://www.nydailynews.com/entertainment/martin-sheen-calls-president-elect-donald-trump-tyrant-article-1.2882624,Reliable,0.442828341,0.379562044,0.606425703,0.557448661,0.33823177,0.11627907,0.058638083,0,0.052867384,0.062005277,0.20121131,0.052884615,0.463213213,0.395415473,0.060570172,0.680050188,0.088311688,0.062930187
1628,abcnews.go.com,http://abcnews.go.com/International/wireStory/chinas-xi-affirms-hong-kong-chief-amid-political-43683746,Reliable,0.201612903,0.310218978,0.602409639,0.820991702,0.325909689,0.149501661,0.055485498,0,0.046594982,0.059036939,0.238923905,0.043269231,0.144444444,0.286532951,0.053464174,0.602885822,0.103896104,0.051130777
1629,nypost.com,http://nypost.com/2016/11/21/pope-francis-extends-power-to-forgive-abortion-to-all-priests/,Reliable,0.258928571,0.518248175,0.751004016,0.825453927,0.637776598,0.126245847,0.131778058,0,0.138888889,0.136543536,0.106842219,0.072115385,0.19481982,0.53008596,0.135606125,0.723964868,0.21038961,0.123893805
1630,www.nytimes.com,http://www.nytimes.com/video/science/100000004777098/cocka-tools.html,Reliable,0.351814516,0.419708029,0,0.96899292,0.188645331,0,0,0,0,0,1,0,0.281531532,0.510028653,0,0.901505646,0.012987013,0
1631,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/japan-earthquake-tsunami-warning_us_583363a7e4b099512f8445dd,Reliable,0.419354839,0.328467153,0.570281124,0.562601809,0.451452214,0.235880399,0.189785624,0,0.185483871,0.185026385,0.072021253,0.134615385,0.273273273,0.300859599,0.179934016,0.468632371,0.238961039,0.178957719
1632,abcnews.go.com,http://abcnews.go.com/WNT/video/medical-flight-crashes-minutes-takeoff-43678077,Reliable,0.505616359,0.200729927,0.465863454,0.418795457,0.034053047,0.102990033,0.083228247,0,0.093189964,0.087730871,0.152327106,0.134615385,0.044106607,0.23495702,0.08797902,0.63425345,0.119480519,0.086037365
1633,indianexpress.com,http://indianexpress.com/article/india/india-news-india/indore-patna-express-derailment-death-toll-rescue-operations-over-4386958/,Reliable,0.335973502,0.437956204,0.686746988,0.418615745,0.265205319,0.225913621,0.139974779,0,0.155913978,0.139182058,0.103478159,0.125,0.463213213,0.455587393,0.137974791,0.632998745,0.153246753,0.127826942
1634,indianexpress.com,http://indianexpress.com/article/world/world-news/president-elect-back-in-nyc-a-parade-of-meetings-at-trump-tower-4388357/,Reliable,0.260512673,0.354014599,0.62248996,0.642883978,0.630337571,0.637873754,0.346153846,0,0.376344086,0.375659631,0.031230978,0.216346154,0.178303303,0.332378223,0.362913459,0.693851945,0.464935065,0.344149459
1635,indianexpress.com,http://indianexpress.com/article/world/world-news/st-louis-police-officer-shot-in-ambush-attack-chief-says-4387623/,Reliable,0.577908986,0.167883212,0.510040161,0.225384306,0.273911137,0.265780731,0.214375788,0,0.204301075,0.200527704,0.060526723,0.201923077,0.063277563,0.163323782,0.197783605,0.35131744,0.174025974,0.207964602
1636,www.chron.com,http://www.chron.com/local/prognosis/article/Kid-s-got-the-sniffles-Don-t-count-on-getting-an-10628745.php,Reliable,0.4375,0.394160584,0.686746988,0.400037901,0.363807854,0.172757475,0.177175284,0,0.165770609,0.179419525,0.073383523,0.149038462,0.124624625,0.401146132,0.17561966,0.552697616,0.192207792,0.176007866
1637,abcnews.go.com,http://abcnews.go.com/Entertainment/dwayne-rock-johnson-shed-manly-tears-moana/story?id=43680580,Reliable,0.73156682,0.452554745,0.626506024,0.187826424,0.119802265,0.235880399,0.186633039,0.25,0.1890681,0.180408971,0.06173324,0.259615385,0.256756757,0.455587393,0.185178919,0.498117942,0.181818182,0.204523107
1638,indianexpress.com,http://indianexpress.com/article/sports/cricket/live-cricket-score-zimbabwe-vs-sri-lanka-4th-odi-video-streaming-4387389/,Reliable,0.542482719,0.354014599,0.522088353,0.454769204,0.445065583,0.431893688,0.219419924,0,0.191756272,0.188984169,0.060526723,0.158653846,0.388888889,0.369627507,0.198121986,0.382057716,0.236363636,0.207964602
